company_name_short,review,topic,prob,review_en,sentiment,topic_name
Bosch,"OK, da ich in der Fertigung bin die 24/7 läuft muss ich auch Mal am WE Ran. Aber ansonsten kann ich arbeiten wie ich will solange es mit meinem Vorgesetzten abgesprochen ist.",0,1.0,"OK, because I'm in production that runs 24/7, I also have to run at the WE Ran. But otherwise I can work as long as I want it to be agreed with my supervisor.",0,arbeitszeiten_überstunden
Bosch,Durch die Fertigmachaktionen durch die Führungskräfte kann man nicht mehr schlafen. Das macht einen krank hier!!!!!,6,1.0,You can't sleep by the executives through the finishing actions. That makes you sick here!!!!!,0,frauen_männer_führungspositionen
Porsche,One should take care of his own working hours. It's up to you to decide how to manage this balance. I am very thankful for their approach.,0,1.0,One should take care of his own working hours. It's up to you to decide how to manage this balance. I am very grateful for their approach.,1,arbeitszeiten_überstunden
Bosch,"35h Vertrag mit Gleitzeit, Möglichkeiten remote oder in Teilzeit zu arbeiten",0,0.745182594719342,"35h Contract with flexitime, possibilities to work remotely or part-time",0,arbeitszeiten_überstunden
Bosch,Flexible Urlaubsmöglichkeiten,0,1.0,Flexible holiday options,1,arbeitszeiten_überstunden
Mercedes-Benz,Ist sehr unterschiedlich und abhängig von den Projekten. Aufgrund des Gleitzeitmodells der MC kann man jedoch Auslastung steuern bzw. Überstunden Auszahlen oder Abfeiern.,0,1.0,"It is very different and depends on the projects. However, due to the sliding time model of the MC you can control utilization or overtime pay or party.",0,arbeitszeiten_überstunden
Bosch,Individuell bzw. mit dem eigenen Team gestaltbar. Der Arbeitsalltag kann selbst organisiert werden. Es zählt die Qualität nicht die Quantität.,1,0.6056991845565316,Individually or with your own team can be designed. The daily work can be organized itself. Quality does not count the quantity.,0,teams_zusammenhalt
Porsche,"Arbeitszeiten sind sehr angenehm. Man hat genug Freizeit. Urlaubsplanung ebenfalls sehr flexibel, weil man sich auf Kollegen verlassen kann.",0,1.0,"Working hours are very pleasant. You have enough leisure time. Holiday planning is also very flexible, because you can rely on colleagues.",1,arbeitszeiten_überstunden
Porsche,"Urlaub war nach Absprache mit dem Praktikantenbetreuer jederzeit möglich, flexible Arbeitszeiten",0,1.0,"Leave was possible at any time after consultation with the intern supervisor, flexible working hours",0,arbeitszeiten_überstunden
Mercedes-Benz,"War früher besser. Mindestens die Hälfte des Jahresurlaubes verplant der Arbeitgeber, auf Dauer geht das nicht. Nach der Arbeit ist man sehr ko, sodass kaum noch Kraft für Freizeitaktivitäten bleibt.",0,0.8063827826905792,"It was better in the past. At least half of the annual leave is planned by the employer, it is not possible in the long term. After work you are very ko, so that hardly any strength remains for leisure activities.",0,arbeitszeiten_überstunden
Bosch,"Leider schlecht. Arbeit und ständige Erreichbarkeit stehen im Vordergrund, auch im Urlaub",0,0.7469088609789178,"Unfortunately bad. Work and permanent accessibility are in the foreground, even on holiday",0,arbeitszeiten_überstunden
Bosch,"6-Tage Woche mit allen 3 recht spontanen Schichten. Feiertag, Wochenende. Immer verfügbar. Als Leiharbeiter bloß nicht krank machen außer man landet im Krankenhaus.",0,1.0,"6-day week with all 3 quite spontaneous shifts. Holiday, weekend. Always available. As a temporary worker just don't make sick unless you end up in the hospital.",1,arbeitszeiten_überstunden
Porsche,40 Stunden Woche alles top.,0,1.0,40 hours a week everything's top.,1,arbeitszeiten_überstunden
Bosch,Arbeitszeiten waren ok. Aber der Schichtplan wurde gern mal ohne absprache abgeändert. Bescheid gesagt hat man natürlich auch nicht.,0,1.0,"Working hours were ok. But the shift plan was changed once without consultation. Of course, they did not say so either.",0,arbeitszeiten_überstunden
Bosch,"Leider oft unfaire Verteilung was Nachtdienste und Schichtarbeit angeht. Nur weil man jung ist, bedeutet es nicht dass man kein privat Leben hat!",2,1.0,"Unfortunately, often unfair distribution of night services and shift work. Just because you are young does not mean that you don't have a private life!",0,älteren_kollegen_junge
Porsche,"50 zu 50, es ist und bleibt ein Schichtbetrieb",2,1.0,"50 to 50, it is and remains a shift operation",1,älteren_kollegen_junge
Porsche,Oft lange Arbeitstage,0,1.0,Often long working days,0,arbeitszeiten_überstunden
Bosch,Viel Freizeit,0,1.0,Lots of free time,1,arbeitszeiten_überstunden
Porsche,Tja... Beratung halt. In Summe war die Arbeitsbelastung für eine große Managementberatung jedoch in Ordnung. Freitags konnte man auch durchaus um 16 Uhr bereits ins Wochenende gehen. Wochendarbeit habe ich in vielen Jahren nur ganz selten machen müssen. Auf Projekt müssen natürlich Abstriche gemacht werden. 2x Sport unter der Woche war jedoch meistens möglich.,0,1.0,"But all in all, the workload for a large management consultation was fine. On Fridays, you could go into the weekend already at 4 pm. Weekly work I only had to do very rarely in many years. On project, of course, cuts have to be made. 2x sport during the week was however mostly possible.",1,arbeitszeiten_überstunden
Porsche,"Sehr ausgewogen. Es gibt Tage, da kommt man nicht zum durchatmen. Dafür gibt es auch Tage wo man von Zuhause aus arbeiten kann. Gute Abwechslung",0,1.0,Very balanced. There are days when you can't breathe. For that there are days when you can work from home. Good variety,1,arbeitszeiten_überstunden
Porsche,Arbeitszeiten können bei Bedarf und entsprechender Personalbesetzung auch kurzfristig an die eigenen Bedürfnisse angepasst werden.,0,1.0,Working hours can also be adapted to their own needs in the short term if necessary and corresponding staffing.,1,arbeitszeiten_überstunden
Bosch,Überstunden sind unabdingbar durch massive Fehlentscheidungen des Managements.,0,0.9514984276184916,Overtime is indispensable due to massive misdecisions of management.,0,arbeitszeiten_überstunden
Bosch,"Arbeitsmodelle sind extrem flexibel, hohes Arbeitspensum ist da",0,1.0,"Work models are extremely flexible, high workload is there",1,arbeitszeiten_überstunden
Porsche,"Vertrauensarbeitszeit bedeutet es interessiert keinen wie viel du arbeitest, Reisezeit wird auch nicht als Arbeitszeit anerkannt. Es wird erwartet das man 36h beim Kunden die Woche arbeitet, dann noch reist und bei internen Themen sich involviert.",0,1.0,"Confidence working time does not mean how much you work, travel time is not recognized as working time. It is expected that you work at the customer's 36h a week, then travel and get involved in internal topics.",0,arbeitszeiten_überstunden
Bosch,In meinem Bereich gibt es halt Stoßzeiten,0,1.0,In my area there are only peak times,0,arbeitszeiten_überstunden
Bosch,"Es gibt immer die Möglichkeit von 30,35 oder 40h Arbeitsverträgen.
Somit hat kann jeder entscheiden wieviel er Arbeiten möchte. Es ist nicht immer die Möglichkeit von Gleitzeit gegeben, da manche Projekt feste Servicezeiten haben.",0,1.0,"There is always the possibility of 30,35 or 40h employment contracts. Thus, everyone can decide how much he wants to work. There is not always the possibility of sliding time given that some projects have fixed service times.",0,arbeitszeiten_überstunden
Bosch,"Es wurde darauf geachtet, dass ich nicht zu viele Überstunden mache.",0,1.0,It's been taken care that I don't do too much overtime.,1,arbeitszeiten_überstunden
Bosch,"Urlaub ist für alle frei planbar. Auch Tage mit Stunden Ausgleich zu nehmen ist möglich. Freizeit ist eine andere Sache - je nach Arbeitszeit, wie in jedem Job!",0,1.0,"Holiday is free for everyone to plan. It is also possible to take days with hours compensation. Leisure time is another thing - depending on working hours, as in every job!",0,arbeitszeiten_überstunden
Bosch,"Vollzeit 35h, Überstunden werden komplett gewertet und können in Absprache mit der FK sehr flexibel abgebaut werden. Ohne etwaige Rechtfertigungen. Was will man mehr?",0,1.0,"Full-time 35h, overtime is evaluated completely and can be reduced very flexibly in consultation with the FK. Without any justifications. What more do you want?",0,arbeitszeiten_überstunden
Mercedes-Benz,You can schedule your day how it fits to your needs as long as no deadlines are in the way. Be your own boss,0,1.0,You can schedule your day how it fits to your needs as long as no deadlines are in the way. Be your own boss,1,arbeitszeiten_überstunden
Porsche,Man hat selber die Verantwortung auf seine Arbeitszeit zu achten. Die hohe Flexibilität bzgl. der Arbeitszeit schafft viel Freiraum in der Organisation der Arbeitswoche.,0,1.0,One has the responsibility to pay attention to his working time. The high flexibility with regard to working time creates a lot of freedom in the organization of the working week.,1,arbeitszeiten_überstunden
Porsche,"Überstunden sind ausdrücklich erwünscht (auch wenn die Führungskräfte es nur implizit voraussetzen). Es wird der Schein gewahrt, dass die Work-Life-Balance ernst genommen wird, jedoch war dies in meiner Abteilung absolut nicht der Fall! Kolleg*innen haben noch teilweise bis spät abends (ca. 22 Uhr) in Meetings sitzen müssen. Gedankt wird es einem nicht.

Am Ende ist jedoch jeder seines Glückes Schmied.",0,1.0,"Overtime is expressly desired (even if the executives only implicitly assume it). The appearance is maintained that the work-life balance is taken seriously, however, this was absolutely not the case in my department! Colleagues still have to sit in meetings until late in the evening (approx. 10 p.m.). One is not thanked. In the end, however, each of his luck is blacksmith.",1,arbeitszeiten_überstunden
Porsche,flexible Arbeitszeiten,0,1.0,Flexible working hours,1,arbeitszeiten_überstunden
LVMH,"Feierabend bedeutet Feierabend.
Jeder hat Verständnis dafür, wenn man aus privaten Gründen mal später kommen oder früher gehen muss, solange die eigene Arbeit natürlich nicht liegen bleibt.",0,0.9546510095512981,"Afternoon means afternoon. Everyone understands if you have to come later or leave sooner for private reasons, as long as your own work is not left.",1,arbeitszeiten_überstunden
Bosch,35 h Woche,0,1.0,35 h week,1,arbeitszeiten_überstunden
Porsche,"Klar, mal ein weniger oder mehr Stress, aber am Ende ist man problemlos in der Lage, sich selbst zu organisieren. Es gibt keinen Grund für 50 plus X Stunden die Woche, außer mal will es selbst :-)",0,1.0,"Of course, sometimes a less or more stress, but in the end you are easily able to organize yourself. There is no reason for 50 plus X hours a week, unless you want it yourself :-)",1,arbeitszeiten_überstunden
Mercedes-Benz,Sehr flexible Arbeitszeiten,0,1.0,Very flexible working hours,1,arbeitszeiten_überstunden
Bosch,"- Urlaub: Normale Regeln, zB Vertreter stimmen sich ab, sonst unproblematisch
-Arbeitszeit: Gleitzeit, Zutrottskontrolle mit Stechuhr, Anpassung nach Bedarf möglich (zB wegen privaten Terminen früher / zwischendurch zu gehen)",0,1.0,"- Holiday: Normal rules, e.g. representatives agree, otherwise unproblematic - Working time: sliding time, check with clock, adaptation possible as required (e.g. due to private appointments earlier / to go in between)",0,arbeitszeiten_überstunden
Porsche,"Teilweise Abteilungsmeetings bis in den Abend, Teilnahme immer freiwillig und die Zusammenarbeit/Diskussionen haben so viel Input und Spaß gebracht, dass ich gern dennoch geblieben bin.",1,0.5221285710520592,"Partial department meetings until the evening, participation always voluntarily and the cooperation/discussions have brought so much input and fun that I liked to stay nevertheless.",1,teams_zusammenhalt
Porsche,"Prinzipiell durch Gleitzeitkonto sehr gut, jedoch wird auch von PraktikantInnen erwartet Arbeitspakete pünktlich zu liefern, sodass häufiger mal Überstunden gemacht werden müssen, selbst wenn man gerne freitags früher Feierabend haben möchte.",0,1.0,"In principle due to sliding time account very good, however, also interns are expected to deliver work packages on time, so that more often overtime has to be done, even if you would like to have work early on Fridays.",0,arbeitszeiten_überstunden
Porsche,Projektabhängig. Kann ganz gut sein oder absolute keine Freizeit mehr.,0,1.0,Project dependent. Can be quite good or absolutely no more leisure time.,1,arbeitszeiten_überstunden
Bosch,"An sich in Ordnung - manchmal wird vergessen, dass man weiterhin Student ist. Man kann nur Max. 20h (bei Bosch 10h) arbeiten.",0,1.0,In itself all right - sometimes it is forgotten that you are still a student. You can only work Max. 20h (at Bosch 10h).,0,arbeitszeiten_überstunden
Porsche,Jeder arbeitet 10 Stunden plus,0,1.0,Everyone works 10 hours plus,1,arbeitszeiten_überstunden
PVH,"je nach Filiale, bei uns konnte man sich Tage eintragen die man frei haben möchte oder auch wenn man mal früher kommen oder gehen wollte",0,0.9857519169372051,"depending on the branch, with us you could register days that you want to have free or even if you wanted to come or go earlier",0,arbeitszeiten_überstunden
